dataSetName,siteName,countryOcean,lat,lon,elevation,pub1_doi,pub2_doi,originalDataUrl,neotomaSiteId,neotomaDatasetId,archiveType,proxy,proxyDetail,proxyGeneral,calibration_method,calibration_seasonality,paleoDataNotes,variableName,units,datum,climateVariable,climateVariableDetail,seasonality,seasonGeneral,direction,minYear,maxYear,medianHoloceneResolution,agesPerKyr,wNAmUncertainty,inThisCompilation,QC Certification,QC comments,link to lipdverse
HermitLake.Anderson.2018,Hermit Lake,North America>United States Of America>Colorado,38.0879,-105.631,3455,10.1130/2018.2536(13),,wNAm,46799,46799,LakeSediment,pollen,single species,pollen,,,Pinus edulis: a good approximate of changes in winter precipitation.,Pinyon,percent,abs,P-E,@surface,winter,winterOnly,positive,-50,13360,225.5,0.6639004149,3.41,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/HermitLake.Anderson.2018.html
HermitLake.Anderson.2018,Hermit Lake,North America>United States Of America>Colorado,38.0879,-105.631,3455,10.1130/2018.2536(13),,wNAm,46799,46799,LakeSediment,pollen,ratio,pollen,,,Indication for the position of upper treeline,Picea/Pinus,unitless,abs,T,air@surface,annual,annual,positive,-50,13360,225.5,0.6639004149,3.01,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/HermitLake.Anderson.2018.html
HermitLake.Anderson.2018,Hermit Lake,North America>United States Of America>Colorado,38.0879,-105.631,3455,10.1130/2018.2536(13),,wNAm,46799,46799,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of lower treeline,Pinus/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,-50,13360,225.5,0.6639004149,303.76,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/HermitLake.Anderson.2018.html
HermitLake.Anderson.2018,Hermit Lake,North America>United States Of America>Colorado,38.0879,-105.631,3455,10.1130/2018.2536(13),,wNAm,46799,46799,LakeSediment,pollen,ratio,pollen,,,Ratio to relative shifts between the subalpine and the lower altitudinal steppe vegetation belts. A proxy for the elevation of treeline and the density of Picea subalpine forest,Picea/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,-50,13360,225.5,0.6639004149,0.45,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/HermitLake.Anderson.2018.html
HiddenLakeCA.Potito.2006,Hidden Lake CA,North America>United States Of America>California,38.2613,-119.5365,2379,10.1016/j.yqres.2006.05.005,,www.ncdc.noaa.gov/paleo/study/27330,,,LakeSediment,chironomid,assemblage,chironomid,WAPLS,7,44-lake surface water temperature training set from Sierra Nevada (Porinchu et al. 2002),temperature,degC,abs,T,lake@surface,summer,summerOnly,positive,15.6,15314.15,244.595,0.5840926538,1.4,TRUE,"MTO, YLA, APP, DFP",,http://lipdverse.org/wNAm/0_16_2/HiddenLakeCA.Potito.2006.html
HiddenLakeCO.Shuman.2009,Hidden Lake CO,North America>United States Of America>Colorado,40.505,-106.607,2708,10.1016/j.quascirev.2009.03.003,,www.ncdc.noaa.gov/paleo/study/23077,,,LakeSediment,stratigraphy,core transect,biophysical,,,Elevation below modern,lakeLevel,cm,anom,P-E,lakeLevel@surface,annual,annual,negative,50,7900,50,0.8917197452,0.99,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/HiddenLakeCO.Shuman.2009.html
HLY0501.deVernal.2013,HLY0501,Arctic Ocean,72.6947,-157.52,-415,10.1016/j.quascirev.2013.07.006,10.5194/cp-10-1605-2014,www.ncdc.noaa.gov/paleo/study/15444,,,MarineSediment,dinocyst,assemblage,other microfossil,,,,temperature,degC,abs,T,sea@surface,summer,summer+,positive,225.35,8209.4,90.5,0.7514982997,1.7,TRUE,"SLJ, SHA",,http://lipdverse.org/wNAm/0_16_2/HLY0501.deVernal.2013.html
HLY0501.deVernal.2013,HLY0501,Arctic Ocean,72.6947,-157.52,-415,10.1016/j.quascirev.2013.07.006,10.5194/cp-10-1605-2014,www.ncdc.noaa.gov/paleo/study/15444,,,MarineSediment,dinocyst,assemblage,other microfossil,,,,Sea_Ice_months,months/year,abs,ICE,sea@surface,annual,annual,positive,225.35,8209.4,90.5,0.7514982997,0.84,TRUE,SHA,,http://lipdverse.org/wNAm/0_16_2/HLY0501.deVernal.2013.html
HLY0501.deVernal.2013,HLY0501,Arctic Ocean,72.6947,-157.52,-415,10.1016/j.quascirev.2013.07.006,10.5194/cp-10-1605-2014,www.ncdc.noaa.gov/paleo/study/15444,,,MarineSediment,dinocyst,assemblage,other microfossil,,,,temperature,degC,abs,T,sea@surface,summer + winter,annual,positive,225.35,8209.4,90.5,0.7514982997,1.2,TRUE,"SLJ, SHA",,http://lipdverse.org/wNAm/0_16_2/HLY0501.deVernal.2013.html
Honeymoon.Cwynar.1991,Honeymoon,North America>Canada>Yukon Territory,64.63,-138.4,1160,10.2307/1938915,10.5194/cp-10-1605-2014,10.21233/N33Q7V,1074,1074,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,anom,T,air@surface,coldest,winter+,positive,17,10795,116.5,1.855631843,3,TRUE,TB,,http://lipdverse.org/wNAm/0_16_2/Honeymoon.Cwynar.1991.html
Honeymoon.Cwynar.1991,Honeymoon,North America>Canada>Yukon Territory,64.63,-138.4,1160,10.2307/1938915,10.5194/cp-10-1605-2014,10.21233/N33Q7V,1074,1074,LakeSediment,pollen,assemblage,pollen,,,,precipitation,mm,anom,P,amount@surface,annual,annual,positive,17,10795,116.5,1.855631843,368,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/Honeymoon.Cwynar.1991.html
Honeymoon.Cwynar.1991,Honeymoon,North America>Canada>Yukon Territory,64.63,-138.4,1160,10.2307/1938915,10.5194/cp-10-1605-2014,10.21233/N33Q7V,1074,1074,LakeSediment,pollen,assemblage,pollen,,,,temperature,degC,anom,T,air@surface,summer,summer+,positive,17,10795,116.5,1.855631843,2,TRUE,DSK,,http://lipdverse.org/wNAm/0_16_2/Honeymoon.Cwynar.1991.html
Honeymoon.Cwynar.1991,Honeymoon,North America>Canada>Yukon Territory,64.63,-138.4,1160,10.2307/1938915,10.5194/cp-10-1605-2014,10.21233/N33Q7V,1074,1074,LakeSediment,pollen,assemblage,pollen,MAT,,,temperatureComposite,degC,anom,T,air@surface,coldest month + summer,annual,positive,17,10795,116.5,1.855631843,2.1,TRUE,TB,"this timeseries was composited programmatically, with the assumption that all values are measured at equivalent levels",http://lipdverse.org/wNAm/0_16_2/Honeymoon.Cwynar.1991.html
Hudson.Clegg.2011,Hudson-AK,North America>United States Of America>Alaska,61.9,-145.6667,657,10.1073/pnas.1110913108,10.5194/cp-10-1605-2014,www.ncdc.noaa.gov/paleo/study/15444,,,LakeSediment,chironomid,assemblage,chironomid,WAPLS,7,northwest North American training set (Barley 2006),temperature,degC,abs,T,air@surface,summer,summerOnly,positive,-27.942,9574,96.828,1.87462078,1.4,TRUE,"MTO, YLA",,http://lipdverse.org/wNAm/0_16_2/Hudson.Clegg.2011.html
HuntersLake.Anderson.2008,Hunters Lake,North America>United States Of America>Colorado,37.611,-106.8435,3476,10.1071/WF07028,,wNAm,20304,20304,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of upper treeline,Picea/Pinus,unitless,abs,T,air@surface,annual,annual,positive,-46,13940,357,0.4150755437,0.13,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/HuntersLake.Anderson.2008.html
HuntersLake.Anderson.2008,Hunters Lake,North America>United States Of America>Colorado,37.611,-106.8435,3476,10.1071/WF07028,,wNAm,20304,20304,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of lower treeline,Picea/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,-46,13940,357,0.4150755437,0.73,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/HuntersLake.Anderson.2008.html
HuntersLake.Anderson.2008,Hunters Lake,North America>United States Of America>Colorado,37.611,-106.8435,3476,10.1071/WF07028,,wNAm,20304,20304,LakeSediment,pollen,ratio,pollen,,,Ratio to relative shifts between the subalpine and the lower altitudinal steppe vegetation belts. A proxy for the elevation of treeline.,Pinus/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,-46,13940,357,0.4150755437,1.04,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/HuntersLake.Anderson.2008.html
Jellybean.Anderson.2005,Jellybean Lake,North America>Canada>Yukon Territory,60.35,-134.8,730,10.1016/j.yqres.2005.03.005,,www.ncdc.noaa.gov/paleo/study/5445,,,LakeSediment,d18O,bulk sediment,isotope,,,,d18O,permil,abs,MODE,aleutianLow,winter,winterOnly,negative,-52,7556,22,1.051524711,0.36,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/Jellybean.Anderson.2005.html
Jenny.Larson.2016,Jenny Lake,North America>United States Of America>Wyoming,43.7505,-110.7343,2070,10.1016/j.quascirev.2016.02.024,,www.ncdc.noaa.gov/paleo/study/20128,,,LakeSediment,TIC,bulk sediment,biophysical,,,"""trend in clastic sediment parameters at Jenny Lake reflects continued glacier recession""",clastic_flux,g/cm2/kyr,abs,ELA,glacierExtent,annual,annual,positive,69,14552,109,1.760120694,0.01,TRUE,SHA,Lat/lon updated to four decimals with Google Earth,http://lipdverse.org/wNAm/0_16_2/Jenny.Larson.2016.html
Jones.Shapley.2009,Jones Lake,North America>United States Of America>Montana,47.05,-113.14,1248,10.1177/0959683609104029,,www.ncdc.noaa.gov/paleo/study/23076,,,LakeSediment,d18O,bulk sediment,isotope,,,,d18O,permil,abs,P-E,lake@surface,annual,annual,negative,-13.3,12693,15,0.5826875213,0.83,TRUE,CR,Has 3075 - year chronology gap.,http://lipdverse.org/wNAm/0_16_2/Jones.Shapley.2009.html
Keele.Szeicz.1995,Keele,North America>Canada>Northwest Territories,64.17,-127.62,1150,10.1016/0031-0182(95)00070-3,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1408,10.21233/N3106M,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,warmest month,summer+,positive,0,10888,275.4,0.5510653931,2,TRUE,"TB, DSK",gap of 3.2 ka; 6 ages okay,http://lipdverse.org/wNAm/0_16_2/Keele.Szeicz.1995.html
Keele.Szeicz.1995,Keele,North America>Canada>Northwest Territories,64.17,-127.62,1150,10.1016/0031-0182(95)00070-3,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1408,10.21233/N3106M,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,coldest month,winter+,positive,0,10888,275.4,0.5510653931,3,TRUE,"TB, DSK",gap of 3.2 ka; 6 ages okay,http://lipdverse.org/wNAm/0_16_2/Keele.Szeicz.1995.html
Keele.Szeicz.1995,Keele,North America>Canada>Northwest Territories,64.17,-127.62,1150,10.1016/0031-0182(95)00070-3,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1408,10.21233/N3106M,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,annual,annual,positive,0,10888,275.4,0.5510653931,2.1,TRUE,"TB, DSK",gap of 3.2 ka; 6 ages okay,http://lipdverse.org/wNAm/0_16_2/Keele.Szeicz.1995.html
Keele.Szeicz.1995,Keele,North America>Canada>Northwest Territories,64.17,-127.62,1150,10.1016/0031-0182(95)00070-3,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1408,10.21233/N3106M,LakeSediment,pollen,assemblage,pollen,MAT,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,10888,275.4,0.5510653931,368,TRUE,JM,"Pecipitation reconstruction generated with, and using methods described in Marsicek 2018. Reconstruction published as part of the wNAm database.",http://lipdverse.org/wNAm/0_16_2/Keele.Szeicz.1995.html
KeystoneIronbog.Fall.1985,Keystone Iron Bog,North America>United States Of America>Colorado,38.87,-107.03,2920,"Fall, P.L. 1985. Holocene dynamics of the subalpine forest in central colorado. American Association of Stratigraphic Palynologists Contribution Series No. 16:31-46.",10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1118,10.21233/N3704Q,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,warmest month,summer+,positive,-5,9168,295,0.5450779461,2,TRUE,"TB, DSK","age gap of 3.2 ka, but five ages all on veg macrofossils",http://lipdverse.org/wNAm/0_16_2/KeystoneIronbog.Fall.1985.html
KeystoneIronbog.Fall.1985,Keystone Iron Bog,North America>United States Of America>Colorado,38.87,-107.03,2920,"Fall, P.L. 1985. Holocene dynamics of the subalpine forest in central colorado. American Association of Stratigraphic Palynologists Contribution Series No. 16:31-46.",10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1118,10.21233/N3704Q,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,coldest month,winter+,positive,-5,9168,295,0.5450779461,3,TRUE,"TB, DSK","age gap of 3.2 ka, but five ages all on veg macrofossils",http://lipdverse.org/wNAm/0_16_2/KeystoneIronbog.Fall.1985.html
KeystoneIronbog.Fall.1985,Keystone Iron Bog,North America>United States Of America>Colorado,38.87,-107.03,2920,"Fall, P.L. 1985. Holocene dynamics of the subalpine forest in central colorado. American Association of Stratigraphic Palynologists Contribution Series No. 16:31-46.",10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1118,10.21233/N3704Q,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,annual,annual,positive,-5,9168,295,0.5450779461,2.1,TRUE,"TB, DSK","age gap of 3.2 ka, but five ages all on veg macrofossils",http://lipdverse.org/wNAm/0_16_2/KeystoneIronbog.Fall.1985.html
KirmanLake.MacDonald.2016,Kirman Lake,North America>United States Of America>California,38.34,-119.4997,2174,10.1038/srep33325,,dataverse.harvard.edu/dataverse/UCLAGMacDonald,,,LakeSediment,diatom,assemblage,other microfossil,,,diatom inferred lake depth,lakeLevel,m,abs,P-E,lakeLevel@surface,annual,annual,positive,-33,8892,27,0.8963585434,175.9,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/KirmanLake.MacDonald.2016.html
KirmanLake.MacDonald.2016,Kirman Lake,North America>United States Of America>California,38.34,-119.4997,2174,10.1038/srep33325,,dataverse.harvard.edu/dataverse/UCLAGMacDonald,,,LakeSediment,diatom,assemblage,other microfossil,,,,salinity,mg/L,abs,P-E,lakeSalinity,annual,annual,negative,-33,8892,27,0.8963585434,1.17,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/KirmanLake.MacDonald.2016.html
KiteLake.JimenezMoreno.2012,Kite Lake,North America>United States Of America>Colorado,39.3295,-106.1298,3668,10.1177/0959683612450199,,wNAm,,,LakeSediment,pollen,single species,pollen,,,Pinus edulis: a good approximate of changes in winter precipitation.,Pinyon,percent,abs,P-E,@surface,winter,winterOnly,positive,0,15514,48,0.9166666667,1.52,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/KiteLake.JimenezMoreno.2012.html
KiteLake.JimenezMoreno.2012,Kite Lake,North America>United States Of America>Colorado,39.3295,-106.1298,3668,10.1177/0959683612450199,,wNAm,,,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of upper treeline,Picea/Pinus,unitless,abs,T,air@surface,annual,annual,negative,0,15514,48,0.9166666667,1.38,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/KiteLake.JimenezMoreno.2012.html
KiteLake.JimenezMoreno.2012,Kite Lake,North America>United States Of America>Colorado,39.3295,-106.1298,3668,10.1177/0959683612450199,,wNAm,,,LakeSediment,pollen,ratio,pollen,,,Ratio to relative shifts between the subalpine and the lower altitudinal steppe vegetation belts. A proxy for the elevation of treeline,Picea/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,0,15514,48,0.9166666667,2.14,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/KiteLake.JimenezMoreno.2012.html
KiteLake.JimenezMoreno.2012,Kite Lake,North America>United States Of America>Colorado,39.3295,-106.1298,3668,10.1177/0959683612450199,,wNAm,,,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of lower treeline,Pinus/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,0,15514,48,0.9166666667,16.32,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/KiteLake.JimenezMoreno.2012.html
KNR159_JPC26.Antonarakou.2015,KNR159_JPC26,Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico,26.374,-92.027,-1995,10.1016/j.gca.2015.08.003,10.2110/palo.2012.p12-060r,www.ncdc.noaa.gov/paleo/study/27330,,,MarineSediment,Mg/Ca,bulk sediment,Mg/Ca,"Baymag (baymag_predict.m) github.com/jesstierney/BAYMAG Parameters: omega=1.6163, salinity=35.1075, pH=8.0316, clean=0, species=ruber, pstd=10, varargin=0",,,temperature,degC,abs,T,sea@surface,4 5 6 7 8 9 10 11 12,annual,positive,510,21130,350,0.4351610096,1.9,TRUE,"JET, DSK",youngest age = 5.7 ka; youngest sample = 0.5 ka; 5 ages within Holocene; retain to exapnd coverage south of 30 N,http://lipdverse.org/wNAm/0_16_2/KNR159_JPC26.Antonarakou.2015.html
KNR159_JPC26.Antonarakou.2015,KNR159_JPC26,Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico,26.374,-92.027,-1995,10.1016/j.gca.2015.08.003,10.2110/palo.2012.p12-060r,www.ncdc.noaa.gov/paleo/study/27330,,,MarineSediment,Mg/Ca,bulk sediment,Mg/Ca,"Baymag (baymag_predict.m) github.com/jesstierney/BAYMAG Parameters: omega=1.6163, salinity=35.1075, pH=8.0316, clean=0, species=ruber, pstd=10, varargin=0",,,temperature,degC,abs,T,sea@surface,4 5 6 7 8 9 10 11 12,annual,positive,510,21130,350,0.4351610096,1.9,TRUE,"JET, DSK",youngest age = 5.7 ka; youngest sample = 0.5 ka; 5 ages within Holocene; retain to exapnd coverage south of 30 N,http://lipdverse.org/wNAm/0_16_2/KNR159_JPC26.Antonarakou.2015.html
KNR159_JPC26.Antonarakou.2015,KNR159_JPC26,Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico,26.374,-92.027,-1995,10.1016/j.gca.2015.08.003,10.2110/palo.2012.p12-060r,www.ncdc.noaa.gov/paleo/study/27330,,,MarineSediment,d18O,bulk sediment,isotope,"Bayfoxm (byfox_predict.m) 10.1029/2019PA003576 Parameters: prior_mean=26.6186, prior_std=10, species=ruber, bayes=unspecified; For d18osw, values are specified to change through time, and are calculated using the getvardelo.m program from Jess Tierney, based on the modern value of d18osw (0.73797) for the archive location",,,temperature,degC,abs,T,sea@surface,annual,annual,positive,510,21130,350,0.4351610096,2.1,TRUE,"JET, DSK",youngest age = 5.7 ka; youngest sample = 0.5 ka; 5 ages within Holocene; retain to exapnd coverage south of 30 N,http://lipdverse.org/wNAm/0_16_2/KNR159_JPC26.Antonarakou.2015.html
KNR159_JPC26.Antonarakou.2015,KNR159_JPC26,Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico,26.374,-92.027,-1995,10.1016/j.gca.2015.08.003,10.2110/palo.2012.p12-060r,www.ncdc.noaa.gov/paleo/study/27330,,,MarineSediment,d18O,bulk sediment,isotope,"Bayfoxm (byfox_predict.m) 10.1029/2019PA003576 Parameters: prior_mean=26.6186, prior_std=10, species=ruber, bayes=unspecified; For d18osw, values are specified to change through time, and are calculated using the getvardelo.m program from Jess Tierney, based on the modern value of d18osw (0.73797) for the archive location",,,temperature,degC,abs,T,sea@surface,annual,annual,positive,510,21130,350,0.4351610096,2.1,TRUE,"JET, DSK",youngest age = 5.7 ka; youngest sample = 0.5 ka; 5 ages within Holocene; retain to exapnd coverage south of 30 N,http://lipdverse.org/wNAm/0_16_2/KNR159_JPC26.Antonarakou.2015.html
KoksilahRiverDischarge.Brown.2015,Koksilah River,North America>Canada>British Columbia,48.755,-123.682,14,10.1016/j.yqres.2015.03.003,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP and gauging station,,MAP updated. Streamflow based on DWHI-MAP and Bartlein et al. 1998 and He 2011. Multiple lakes pollen-precipitation transfer function and basin hydrology modeling.,discharge,mm,abs,P,riverFlow@surface,annual,annual,positive,0,10000,250,,163,TRUE,"KJB, GS, SHA",No chrondata available because from multiple lakes,http://lipdverse.org/wNAm/0_16_2/KoksilahRiverDischarge.Brown.2015.html
KoksilahRiverDischarge.Brown.2015,Koksilah River,North America>Canada>British Columbia,48.755,-123.682,14,10.1016/j.yqres.2015.03.003,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP and gauging station,,MAP updated. Streamflow based on DWHI-MAP and Bartlein et al. 1998 and He 2011. Multiple lakes pollen-precipitation transfer function and basin hydrology modeling.,discharge,mm,abs,P,riverFlow@surface,AMJJAS,summer+,positive,0,10000,250,,163,TRUE,"KJB, GS, SHA",No chrondata available because from multiple lakes,http://lipdverse.org/wNAm/0_16_2/KoksilahRiverDischarge.Brown.2015.html
KoksilahRiverDischarge.Brown.2015,Koksilah River,North America>Canada>British Columbia,48.755,-123.682,14,10.1016/j.yqres.2015.03.003,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP and gauging station,,MAP updated. Streamflow based on DWHI-MAP and Bartlein et al. 1998 and He 2011. Multiple lakes pollen-precipitation transfer function and basin hydrology modeling.,discharge,mm,abs,P,riverFlow@surface,10 11 12 1 2 3,winter+,positive,0,10000,250,,163,TRUE,"KJB, GS, SHA",No chrondata available because from multiple lakes,http://lipdverse.org/wNAm/0_16_2/KoksilahRiverDischarge.Brown.2015.html
